amount,transaction_frequency,transaction_hour,location_mismatch,device_change,account_age_days,previous_transaction_count,failed_transaction_count,international_transaction,unusual_transaction,is_fraud
1781.92,6,15,0,1,13,2,0,1,0,0
6007.2,7,7,0,0,567,33,0,0,0,0
1470.59,9,7,0,0,447,29,1,0,1,0
8871.13,7,2,0,0,212,8,0,0,0,0
12808.12,1,7,0,0,472,28,1,0,0,0
5839.11,6,19,0,1,110,10,1,0,0,0
697.29,8,15,0,0,486,12,1,0,0,0
1691.22,8,22,0,0,550,20,0,0,1,0
7822.11,7,22,0,0,93,7,0,0,0,0
4542.34,1,20,0,0,596,34,0,0,0,0
300.67,4,4,1,0,296,19,0,1,1,0
15410.9,4,8,0,0,297,11,0,0,1,0
5098.27,7,1,0,0,94,5,0,0,0,0
1960.44,8,2,0,0,670,32,0,1,0,0
12027.56,4,5,0,0,673,38,0,0,0,0
2258.51,8,6,0,0,901,40,1,0,0,0
2234.0,2,0,0,0,719,39,1,0,0,0
6363.62,8,20,0,1,390,20,1,0,0,0
26397.87,5,12,0,0,427,29,0,0,0,0
22552.18,6,15,0,0,37,3,1,0,0,0
6372.27,5,15,0,0,29,1,0,0,0,0
7061.31,6,23,0,0,313,14,0,1,0,0
9813.35,3,3,0,0,305,13,2,0,0,1
1265.24,4,8,1,0,158,9,1,0,0,0
8468.84,8,7,0,0,322,17,0,1,0,0
2134.37,7,13,1,0,183,16,0,0,0,0
6114.87,7,12,0,1,676,33,0,0,0,0
3542.3,4,18,0,0,364,18,0,0,0,0
7340.84,1,13,0,0,202,6,0,0,0,0
5004.55,4,5,0,0,675,33,1,0,0,0
205.81,8,13,0,0,109,10,1,0,0,0
5318.21,4,23,0,0,1151,55,0,0,0,0
8451.95,2,13,1,1,401,25,0,0,1,0
6946.05,8,14,0,0,308,16,0,0,0,0
4013.48,2,4,1,0,74,1,0,0,0,0
22974.99,5,0,0,0,338,26,1,0,0,0
6071.57,4,5,0,0,287,18,0,0,0,0
6888.95,3,0,1,0,519,19,1,0,0,0
12638.36,4,10,0,0,305,4,0,0,1,0
6390.66,5,21,1,1,114,7,0,0,0,1
1811.63,4,10,0,0,273,13,0,0,0,0
388.26,6,15,0,0,184,5,1,0,0,0
2759.71,4,20,0,0,108,3,0,0,0,0
9518.05,3,18,0,1,747,31,0,0,0,0
3124.11,9,15,0,1,61,2,0,0,0,0
9908.8,6,18,0,0,689,31,0,0,0,0
5160.19,5,6,0,0,350,28,0,0,0,0
16124.03,9,10,0,0,551,21,0,0,0,0
3310.26,5,9,0,0,790,51,1,0,0,0
7098.33,5,19,0,0,204,10,0,0,0,0
7375.25,3,9,0,0,365,20,0,0,0,0
19962.32,4,22,0,0,220,7,2,0,1,0
807.03,5,4,0,0,289,14,0,0,0,0
2811.83,6,4,0,0,524,28,2,0,0,0
10389.14,9,17,0,0,325,23,0,0,0,0
20866.42,4,18,0,0,361,12,0,0,0,0
5653.73,6,16,0,0,150,7,0,0,0,0
3318.59,6,7,0,1,312,15,1,1,0,0
9481.69,3,0,0,0,236,14,1,0,0,0
10600.99,4,7,0,0,343,12,0,0,0,0
3103.66,2,11,0,0,140,4,0,0,0,0
6187.63,12,9,0,0,206,9,1,0,1,0
14480.05,10,22,1,0,406,17,1,0,0,0
29450.29,3,20,1,0,503,30,0,0,0,0
9345.08,4,18,0,0,379,14,0,0,0,0
4647.75,9,0,0,0,269,7,0,0,0,0
4212.98,8,3,0,0,197,1,0,0,0,0
7765.12,4,10,0,1,57,1,0,0,0,0
3961.3,5,14,0,0,763,35,1,0,0,0
5375.68,7,16,0,0,656,30,0,0,0,0
1543.99,13,7,0,0,837,44,0,0,1,0
16269.66,9,2,0,1,821,42,0,0,0,0
1421.99,9,7,0,0,419,28,0,0,0,0
2886.75,12,19,0,0,1317,63,1,0,1,0
4902.95,5,23,0,0,295,15,0,1,0,0
32564.79,4,22,0,0,365,23,1,0,0,0
2914.1,3,14,0,0,201,13,1,1,1,0
2284.69,5,2,0,0,104,4,0,1,0,0
2563.64,5,23,0,0,233,6,0,0,0,0
23362.73,10,3,0,0,222,9,2,0,0,0
267.11,4,6,0,0,552,35,1,0,0,0
1631.51,8,23,0,0,390,13,1,0,0,0
68274.3,5,12,0,0,467,28,1,0,0,0
8029.54,6,4,0,1,419,23,0,0,0,0
1471.47,3,12,1,0,428,16,0,0,0,1
4264.51,5,1,0,0,206,6,0,0,0,0
4757.39,6,7,0,0,411,28,1,0,0,0
10364.33,8,22,0,0,577,22,0,0,0,0
27987.18,8,7,0,1,736,37,0,1,0,0
6558.73,5,21,0,1,651,37,1,0,0,0
2592.07,5,13,0,0,515,30,0,0,0,0
9770.12,8,15,0,0,385,13,0,0,0,0
2212.21,6,16,0,0,248,13,1,0,0,0
1582.34,4,13,0,0,428,21,1,0,0,0
765.16,6,0,0,0,860,44,0,0,1,0
929.71,4,22,0,0,278,15,0,0,0,0
1814.48,8,11,0,0,988,52,0,0,1,0
1369.51,6,15,1,0,440,19,0,0,0,0
6082.9,6,13,0,0,760,43,0,0,0,0
1340.23,2,15,0,1,220,12,0,1,0,1
191.78,5,8,0,0,200,10,2,0,0,0
1565.7,9,20,0,0,114,8,0,0,0,0
2774.26,5,5,0,0,854,49,0,0,0,0
2427.34,9,15,0,0,438,34,1,0,0,0
20323.33,9,13,0,0,572,36,1,0,1,0
2407.77,5,12,0,0,365,11,0,0,0,0
10731.34,3,0,0,1,388,15,1,0,0,0
4363.45,10,9,0,0,99,8,0,0,0,0
4262.86,7,1,0,0,444,25,2,0,0,0
1928.74,4,12,0,0,615,31,0,0,0,0
4193.19,4,16,0,0,48,0,0,1,0,0
2069.17,6,12,0,0,250,12,0,0,0,0
5271.26,8,18,0,0,183,11,0,0,0,1
3511.33,10,8,0,1,509,26,1,0,0,0
1729.13,5,7,0,0,490,17,0,0,0,0
11990.79,11,10,0,0,570,27,0,0,0,0
6814.72,5,5,0,0,7,1,0,0,0,1
2841.07,8,19,0,0,369,14,0,0,1,0
5143.52,3,19,0,0,63,3,1,0,0,0
4089.5,6,9,0,0,425,17,0,0,0,0
1867.6,8,19,0,0,104,6,3,0,0,0
4771.88,3,0,0,0,484,17,0,0,0,0
2389.86,6,3,0,0,107,7,0,0,0,0
1728.6,5,6,0,0,151,7,0,0,0,0
877.64,6,9,0,0,709,35,0,0,0,0
3106.94,5,5,0,0,316,16,0,0,0,0
7839.82,5,12,0,0,324,14,2,0,0,0
2220.17,5,19,0,1,147,5,0,0,0,0
55309.98,10,10,0,0,661,25,0,0,0,0
10782.56,9,10,0,0,443,28,0,0,0,0
16388.42,5,1,0,0,420,27,1,0,0,0
9850.16,7,6,0,1,128,9,0,0,0,0
28363.69,8,19,0,0,368,21,0,0,0,0
2024.34,5,19,0,0,1454,63,1,0,0,0
343.53,3,2,0,0,197,10,0,1,0,0
2846.58,3,0,0,0,696,34,1,0,0,0
7771.5,9,19,0,0,39,4,0,0,0,0
5174.6,2,4,0,1,560,16,0,0,1,0
5857.47,11,13,0,0,456,19,0,0,0,0
16662.4,8,19,0,0,293,15,0,1,0,0
6516.27,11,18,0,0,439,23,0,0,0,0
9886.38,3,13,0,0,447,24,0,0,0,0
1737.91,7,9,0,0,445,27,0,0,0,0
1487.13,5,18,0,0,255,11,0,0,0,0
22339.55,7,16,0,0,232,10,1,0,0,0
4919.2,4,20,0,0,178,6,2,1,0,0
2384.56,7,12,0,0,88,5,1,0,1,0
2388.94,6,22,0,0,321,15,0,0,0,0
2323.61,9,18,0,0,635,39,0,0,0,0
2188.65,4,1,0,0,223,14,0,1,0,0
1232.56,11,7,0,0,128,7,1,1,0,0
991.86,4,19,0,0,182,8,0,0,0,0
3659.18,4,2,0,0,361,14,0,0,0,0
2457.93,5,17,0,0,360,12,1,0,0,0
13455.72,7,8,0,0,166,6,0,0,0,0
5961.5,12,4,0,0,326,15,0,0,0,0
5798.29,6,12,0,0,288,13,1,0,0,0
2115.15,6,22,0,0,482,21,0,0,1,0
3940.14,6,21,0,1,808,30,1,0,1,0
6380.5,7,9,0,1,218,14,0,0,0,0
9101.51,7,0,0,0,192,8,0,0,1,1
4048.53,5,21,0,0,357,20,0,1,0,0
13083.72,5,21,0,0,409,25,0,0,0,0
4482.74,6,14,0,0,500,22,0,0,0,0
9826.59,7,15,0,0,75,5,0,0,0,0
2724.79,10,12,0,0,1112,45,1,0,0,0
725.9,6,0,0,0,265,14,0,0,0,0
5815.95,5,3,0,0,201,11,2,0,0,0
9184.97,6,3,0,0,128,4,0,0,0,0
7905.76,6,21,0,0,226,14,1,0,0,0
6783.08,6,1,0,0,86,3,0,0,0,0
3138.23,5,13,0,0,691,39,0,0,0,0
1984.76,7,8,0,0,293,12,1,0,1,0
7721.22,5,0,0,1,193,8,2,0,0,0
6812.04,6,22,0,0,606,26,0,0,1,0
2537.92,6,0,0,0,278,16,0,0,0,0
13486.23,3,20,0,0,192,8,1,0,0,0
1839.29,12,18,0,0,906,38,0,0,0,0
2481.15,8,19,0,0,233,9,1,0,0,0
22843.58,8,3,0,0,49,4,0,0,0,0
10599.71,6,21,1,1,325,14,0,0,0,0
3108.8,7,14,0,0,296,17,1,0,0,0
5927.64,6,9,0,0,197,12,1,0,0,0
5191.57,5,16,0,0,174,9,1,0,0,0
285.54,8,8,0,0,345,28,0,0,0,0
1796.38,5,6,0,0,237,13,1,0,0,0
4226.6,5,6,0,0,265,17,1,0,0,0
3113.14,10,13,0,1,397,20,0,0,0,0
5693.63,7,14,0,0,254,21,1,0,0,0
13759.47,8,5,0,0,207,8,0,0,0,0
3224.28,6,5,0,0,505,31,1,0,0,0
1544.33,8,22,0,0,236,13,0,0,0,0
6153.96,4,12,0,0,197,8,0,0,0,0
3207.92,2,20,0,0,106,3,2,0,0,0
3804.49,3,7,0,0,161,5,0,0,0,0
3321.68,4,6,0,0,122,4,1,0,0,0
41849.61,4,6,0,0,99,6,0,0,1,0
473.09,3,12,0,0,176,7,0,0,0,0
3015.94,2,18,0,0,405,26,1,0,0,0
4430.69,4,12,0,1,316,19,0,0,0,0
2036.23,7,7,1,1,250,16,0,0,0,0
10936.11,10,23,0,0,438,18,1,0,0,0
10029.22,3,13,0,0,210,6,1,1,0,0
4239.69,3,9,0,0,386,15,0,0,0,0
3392.51,5,0,0,0,492,27,0,0,0,0
3976.05,9,13,0,0,50,2,0,0,0,0
4004.66,10,14,1,0,314,16,1,1,0,0
4111.84,9,22,0,0,422,19,0,0,0,0
3684.91,3,5,0,0,403,27,0,0,0,0
5724.15,5,3,0,0,326,21,1,0,0,0
9444.73,7,23,0,1,219,10,0,0,0,0
1299.51,7,13,0,0,273,13,0,0,0,0
1555.16,3,0,0,0,721,37,0,0,0,0
773.93,4,2,0,0,64,3,1,0,0,0
10576.58,1,11,1,0,183,7,1,0,0,0
5711.99,9,14,0,0,315,15,0,0,0,0
7370.7,8,5,0,0,101,8,1,1,0,0
1064.76,3,8,0,1,260,10,1,0,1,0
26501.27,7,17,0,1,510,18,0,0,0,0
2419.1,5,23,0,0,456,25,0,0,1,0
5261.68,2,11,0,0,311,14,0,0,1,0
10450.29,3,9,0,0,353,15,0,0,0,0
1657.42,5,8,0,0,27,4,0,0,0,0
2575.18,6,3,0,0,130,6,0,1,0,0
5319.7,1,1,0,0,199,10,0,0,0,0
77456.6,13,20,0,0,245,8,0,0,0,0
6009.67,3,0,0,0,525,26,1,0,0,0
22167.03,10,19,1,0,937,37,0,0,0,0
14848.78,9,5,0,0,270,9,1,0,0,0
6425.37,9,16,0,0,262,14,1,0,0,0
1653.76,10,22,0,0,309,13,1,0,0,0
12832.72,3,17,0,0,172,7,1,0,0,0
994.15,6,17,0,1,779,33,2,0,0,0
22045.75,4,6,0,0,156,10,0,0,0,0
5431.69,3,14,0,0,161,9,0,0,0,0
314.12,7,15,0,1,207,13,0,0,0,0
3163.69,4,10,0,0,852,30,1,0,0,0
8552.23,3,0,0,0,420,18,1,0,0,0
3508.61,3,21,0,0,307,15,0,0,0,0
9090.69,8,4,0,0,250,16,0,0,0,0
1900.7,5,23,0,1,292,12,0,0,0,0
1204.74,7,22,0,0,132,6,1,0,0,0
4140.43,8,0,0,0,44,2,0,0,0,0
4589.68,7,17,0,0,558,24,2,0,0,0
3138.86,12,15,0,0,111,4,0,0,0,0
15173.28,3,5,0,0,758,33,0,0,0,0
1900.35,5,19,0,0,429,24,1,0,0,0
6082.47,1,2,0,0,270,12,0,0,0,0
4759.84,9,5,0,0,404,19,0,0,0,1
937.56,10,22,1,0,336,15,0,0,0,0
1189.12,8,17,0,0,296,14,1,0,0,0
4500.35,5,2,0,0,314,20,2,0,0,0
32247.64,6,3,0,1,563,24,0,0,0,0
7936.83,7,6,0,1,411,20,0,0,0,0
791.84,4,1,0,1,281,17,1,0,0,0
198.25,4,4,0,0,500,28,0,0,0,0
9256.24,12,13,0,0,817,41,0,0,0,0
4039.14,10,0,0,0,278,6,1,0,0,0
13922.56,5,6,0,0,184,12,0,0,0,0
1843.24,5,7,0,0,524,31,1,0,0,0
6312.03,6,23,0,0,281,11,0,0,0,0
10364.83,7,23,0,0,633,26,0,0,1,0
2842.78,5,20,0,0,131,5,0,0,0,0
2904.2,6,8,0,0,222,9,0,1,0,0
4560.84,9,12,0,1,984,50,0,0,0,0
7651.65,3,12,0,0,215,12,1,1,0,0
4383.78,4,20,0,0,646,30,0,0,0,0
11778.09,6,17,0,0,179,7,0,0,0,0
2801.93,12,21,0,0,499,23,0,0,0,0
1178.04,6,13,0,0,152,7,0,0,0,0
32111.69,3,22,0,0,533,31,0,0,0,0
2429.32,2,17,0,0,255,17,1,0,0,0
2518.85,8,17,0,1,221,7,0,0,0,0
4163.86,7,15,0,0,260,19,0,1,1,0
4756.09,8,8,0,0,317,12,1,0,0,0
3020.92,8,14,0,0,358,12,0,0,0,0
4370.21,4,8,0,0,120,3,0,0,0,0
4273.71,7,15,1,0,386,17,0,0,0,0
5296.59,4,6,0,0,96,7,0,0,1,0
420.95,6,19,0,1,585,28,1,0,0,0
29169.42,6,13,1,0,405,18,0,0,0,0
3838.02,5,17,0,0,405,18,0,0,0,0
7947.58,3,5,0,0,529,26,1,0,0,0
1120.91,3,19,0,0,415,32,1,0,0,0
2776.65,3,19,0,0,840,51,0,0,0,0
2270.34,7,3,0,0,154,8,0,0,0,0
19336.0,8,8,0,1,116,8,0,0,0,0
2475.47,4,16,0,0,858,41,0,0,0,0
9490.82,5,20,0,1,416,16,0,1,0,1
2320.6,7,17,0,0,447,25,0,0,0,0
2828.16,11,11,0,0,143,10,1,0,0,0
3478.82,7,7,0,0,431,23,0,1,0,0
16056.12,3,21,0,0,292,19,1,0,0,0
671.93,7,20,0,0,494,33,0,0,0,0
1193.13,7,21,0,0,329,13,2,0,0,0
634.41,4,7,0,1,291,7,0,1,0,0
1498.92,6,10,0,0,332,14,0,0,0,0
1975.15,8,5,0,0,200,10,0,0,0,0
884.94,6,22,0,0,235,12,1,0,0,0
2134.21,6,20,0,0,666,28,1,0,0,0
593.05,4,4,0,0,438,20,0,0,0,0
1606.82,3,5,0,0,278,12,1,0,0,0
14770.99,5,13,0,0,436,19,1,0,0,0
6658.09,5,9,0,0,393,16,0,0,0,0
5364.01,4,11,0,0,239,4,0,0,0,0
1631.45,9,8,0,0,200,12,1,0,0,0
957.11,5,16,0,0,234,16,0,0,0,0
1423.46,4,21,0,0,602,28,0,0,0,0
4259.0,4,22,0,0,277,10,0,0,0,0
10595.42,2,10,0,0,655,31,1,0,0,0
10963.94,4,19,0,0,219,13,0,1,0,0
8354.97,6,16,0,0,183,12,1,0,0,0
2126.95,7,4,0,0,288,8,0,0,0,0
4557.59,9,19,0,0,376,18,0,0,0,0
3224.9,6,8,0,0,332,16,0,0,0,0
3636.62,6,15,0,0,408,17,0,0,0,0
34102.57,5,17,0,1,417,22,1,0,1,0
763.57,5,22,0,0,480,20,0,0,0,0
3516.86,2,22,0,0,147,11,1,0,0,0
14939.27,3,19,0,0,205,7,0,0,0,0
1026.7,4,12,0,0,346,22,0,0,0,0
2336.13,5,9,1,0,240,15,0,0,0,0
2620.08,7,10,0,0,290,16,0,0,0,0
3557.13,5,22,0,1,316,19,0,0,0,0
901.48,5,4,0,0,267,10,1,0,1,0
8064.98,12,12,0,0,237,18,0,0,1,0
8658.42,5,16,1,0,171,6,1,0,0,1
7393.64,1,0,0,0,274,13,0,0,0,0
1862.41,11,15,0,1,230,13,0,0,0,0
4848.92,4,6,0,0,512,28,1,0,0,0
1809.05,0,6,0,1,447,21,0,0,0,0
3188.81,10,14,0,0,144,7,1,0,0,0
38310.06,5,0,0,0,776,24,0,1,0,0
4893.66,6,3,0,0,235,13,0,0,0,0
1356.24,10,10,0,0,113,7,1,0,0,0
5325.89,5,14,0,0,216,5,0,1,0,0
1150.79,4,2,0,0,99,3,1,0,0,0
1340.76,3,8,0,0,111,11,1,0,1,0
1570.07,2,7,0,0,1329,69,0,0,0,0
2851.76,5,12,0,1,497,19,0,0,0,0
11349.95,4,7,0,0,134,5,0,0,0,0
7929.92,7,0,0,0,80,8,0,1,0,0
7502.53,3,12,0,0,289,15,0,0,0,0
1481.89,9,20,0,0,70,3,1,1,0,0
2588.12,5,14,0,0,280,15,0,0,0,0
5837.17,6,8,0,0,394,19,0,1,0,0
2372.45,7,11,1,0,413,19,0,0,0,0
3366.52,7,3,0,0,133,11,0,0,0,0
6914.38,4,5,0,0,358,17,0,0,0,0
3137.64,4,10,0,0,588,23,1,0,0,0
5575.07,7,14,0,0,241,9,0,0,0,0
21866.88,5,11,0,0,128,4,0,0,0,0
3744.87,2,23,0,0,233,13,1,0,0,0
14462.84,4,15,0,0,146,6,0,0,0,0
7780.45,12,0,0,0,1571,71,0,0,0,0
1025.32,9,12,0,0,525,24,0,0,0,0
1477.14,3,13,0,0,456,31,2,0,0,1
1932.18,4,1,1,0,81,4,1,0,0,0
1891.57,5,9,0,1,252,16,0,0,0,0
4063.14,5,20,0,0,224,7,0,1,0,0
8222.62,3,8,0,0,191,10,1,0,0,0
15602.06,7,10,1,1,637,25,0,0,0,0
6052.19,6,5,0,0,1149,57,0,0,0,0
2847.85,4,1,0,0,192,10,1,0,0,0
554.33,9,7,0,0,50,1,2,0,0,1
4772.33,6,18,0,0,199,8,0,0,0,0
4563.16,7,23,0,0,617,28,1,0,0,0
5339.72,7,15,0,0,525,27,0,0,0,0
36542.83,6,19,0,0,314,17,1,0,0,0
15376.51,6,15,1,0,453,22,0,0,0,0
9750.37,5,15,0,1,239,13,0,0,0,1
1699.22,3,10,0,0,186,1,1,0,0,0
2662.46,2,1,0,0,158,16,0,0,0,0
4044.67,11,9,0,0,303,9,1,0,0,0
2047.95,3,20,0,0,203,9,0,1,0,0
7335.38,8,12,0,0,137,9,0,0,0,0
6354.44,8,18,0,0,344,14,0,0,1,0
1497.71,11,1,0,0,221,15,0,0,0,0
14717.86,2,4,0,0,632,27,1,1,0,0
4926.14,7,7,1,0,390,28,1,0,0,0
789.13,4,8,0,1,939,45,2,1,0,1
4224.5,8,23,0,0,418,21,0,0,0,0
5891.15,7,11,0,0,285,15,0,0,0,0
11763.92,3,15,0,0,567,25,1,0,0,0
3173.29,11,15,0,0,869,37,0,0,0,0
10177.54,2,10,0,0,68,2,0,0,0,0
5362.27,4,23,0,1,571,25,0,0,0,0
1193.86,7,5,0,0,302,13,0,0,0,0
1080.13,1,0,0,1,423,19,0,0,0,0
13664.55,5,17,0,1,914,66,1,0,0,0
14705.61,6,15,0,0,320,14,1,0,1,0
6142.02,7,6,0,0,129,5,2,0,0,0
19844.99,3,20,1,0,91,3,0,0,0,0
12792.44,3,3,0,0,896,47,0,0,0,0
8809.88,6,6,0,0,388,19,1,0,1,0
1787.71,8,3,0,0,321,12,0,0,0,0
25120.23,7,4,0,0,830,37,1,0,0,0
7603.02,3,17,1,0,177,10,1,0,0,0
3023.47,7,16,0,0,178,10,1,0,0,0
2279.54,5,15,0,0,1012,34,0,0,0,0
5749.01,5,20,0,0,156,9,3,0,0,0
836.26,10,1,0,0,110,6,0,0,0,0
8952.37,6,14,0,0,1001,53,0,0,0,0
1713.73,8,2,0,1,556,32,0,0,1,0
6442.09,4,22,0,0,301,20,0,0,0,0
2639.59,6,15,1,1,1325,78,0,0,0,0
3413.8,8,18,0,0,215,17,0,0,1,0
2086.18,14,13,0,0,479,32,0,0,0,0
3784.88,9,9,0,1,442,19,0,0,0,0
29418.52,3,16,0,1,843,30,0,0,0,0
17766.32,2,20,0,0,174,11,0,0,0,0
6339.02,8,4,0,0,1001,42,1,0,0,0
4335.99,8,20,0,1,1234,63,0,0,0,0
10344.41,6,17,0,0,746,43,0,1,0,0
13766.18,6,2,0,0,192,14,0,0,0,0
1939.49,4,22,0,0,378,23,0,1,0,0
4115.69,6,4,0,0,440,23,0,0,0,0
719.13,7,14,0,0,430,14,0,0,0,0
13671.96,5,3,0,0,87,5,0,0,0,0
35067.3,1,4,0,0,523,26,1,0,0,0
4817.85,7,15,0,0,399,10,1,0,0,0
531.12,10,16,0,0,290,18,1,0,1,0
8175.45,7,16,1,0,311,16,0,0,0,0
1800.66,6,8,0,0,1356,76,0,0,0,0
2290.79,6,19,0,0,753,33,1,0,0,0
8321.32,6,1,0,0,76,3,0,0,0,0
5736.21,4,20,0,0,293,19,1,0,0,0
2729.55,6,7,0,0,665,33,0,1,0,0
2322.49,6,14,0,0,765,41,0,0,0,0
5043.4,3,21,0,0,422,21,0,0,0,0
2952.87,6,6,0,0,137,4,0,0,0,0
1466.69,3,9,0,0,125,7,0,0,0,0
3188.92,10,19,0,0,516,20,0,1,0,0
6245.35,6,20,0,0,248,13,0,0,0,0
3721.55,4,5,0,0,157,10,1,0,0,0
1081.92,9,12,0,0,30,2,0,0,0,0
11956.91,4,7,0,0,97,3,0,1,0,0
287.49,11,12,0,0,391,14,0,0,0,0
2845.9,5,9,0,0,276,11,0,0,0,0
2391.8,5,0,0,0,817,49,0,0,0,0
5157.35,3,22,0,0,115,5,2,0,0,0
7798.31,9,15,0,0,192,11,0,0,0,0
13722.13,5,11,0,0,221,17,0,0,1,0
2181.12,4,2,0,0,364,14,1,1,0,0
7995.09,8,1,0,0,222,14,1,0,0,0
5408.99,4,11,0,0,173,8,1,0,0,0
803.09,5,15,0,0,429,22,0,0,0,0
29748.69,8,6,0,0,351,22,0,0,0,0
1054.92,3,17,0,0,569,25,0,0,0,0
6764.86,7,9,0,0,271,15,0,0,0,0
6567.97,4,0,0,0,716,37,0,0,0,0
5858.43,7,12,0,1,159,11,0,1,0,0
2711.95,5,4,0,0,514,33,0,0,0,0
10170.56,6,0,0,0,606,34,0,0,0,0
934.15,5,3,0,0,36,2,0,0,0,0
4163.75,5,6,0,0,522,21,0,0,0,1
2530.38,6,12,0,0,300,17,1,1,1,0
2259.06,4,23,0,1,370,19,1,0,0,0
6827.73,3,5,0,0,805,50,1,0,0,0
13062.21,6,1,0,0,322,19,0,0,0,0
3155.0,6,4,0,1,150,7,0,0,0,0
9707.76,9,7,0,1,495,22,0,0,0,0
4673.86,5,4,0,0,284,12,0,0,0,0
1821.23,6,7,0,0,327,16,0,0,0,0
3435.95,8,23,1,0,304,21,0,0,0,0
3296.16,6,9,0,0,554,26,0,0,0,0
2215.74,10,15,0,0,426,23,0,0,0,0
6825.92,2,16,0,0,330,14,0,0,0,0
5623.14,8,3,0,1,406,22,0,1,1,0
906.28,7,5,0,0,156,7,1,1,1,0
852.76,6,9,0,0,524,23,0,0,0,0
6800.04,8,11,0,0,434,22,0,0,0,0
1967.88,7,0,0,0,875,49,0,0,0,0
6015.18,8,15,0,0,209,9,0,0,0,0
9710.19,10,7,0,0,214,6,0,0,0,0
1247.69,3,7,0,0,384,22,0,0,0,0
1084.05,6,14,0,0,320,13,0,0,1,0
23728.49,4,22,1,0,151,6,0,0,0,1
6320.61,11,20,0,0,126,8,0,0,0,0
2924.15,4,23,1,0,693,30,0,0,0,1
1747.71,7,9,1,1,192,10,0,0,0,0
2669.27,4,2,1,0,272,20,1,0,0,0
1352.12,5,5,0,0,118,6,0,0,0,0
10758.08,10,8,0,0,1241,71,0,0,0,0
2045.2,13,7,0,0,202,11,1,0,0,0
13273.63,4,4,0,0,297,8,0,0,0,0
2979.08,7,3,0,0,86,3,0,0,0,0
1566.58,6,4,1,0,369,17,0,0,0,1
2903.58,4,15,0,0,1033,47,0,1,0,0
322.41,7,11,0,0,130,4,0,0,0,0
3941.16,11,0,0,1,381,14,0,0,0,0
3751.39,4,13,0,1,238,12,0,0,0,0
10145.07,5,20,0,0,333,18,0,0,0,0
674.31,5,10,0,0,253,16,0,0,0,0
14212.35,6,7,0,0,112,3,0,0,0,0
10103.12,6,6,0,1,405,28,0,0,0,0
15553.54,4,9,0,1,580,21,0,0,0,0
4218.68,2,6,0,0,245,11,1,0,0,0
12257.54,5,22,0,0,688,45,0,0,0,0
1021.22,7,23,0,0,695,36,0,0,0,0
9072.9,5,8,0,0,581,21,0,0,0,0
2056.66,2,22,1,0,145,6,0,0,0,0
852.86,4,20,0,0,487,24,0,0,0,0
1444.99,5,1,0,0,453,32,1,0,0,0
4471.73,6,11,0,0,168,8,0,0,0,0
1950.23,1,15,0,0,228,9,1,0,0,0
6477.39,6,10,0,0,335,8,1,1,0,0
729.06,10,10,0,0,220,12,0,0,0,0
530.01,7,11,0,0,300,16,0,0,0,0
17542.6,7,16,0,0,898,43,0,0,1,0
10979.66,5,7,0,0,178,10,0,0,1,0
1557.29,9,14,0,0,174,9,0,0,0,1
4433.75,4,5,0,1,659,38,1,0,0,0
12326.5,6,21,0,0,348,18,0,1,1,0
6762.86,4,2,0,0,378,18,0,0,0,0
5157.58,8,1,0,0,275,11,0,0,0,0
13295.14,6,0,0,0,277,19,0,0,0,0
2141.56,9,8,1,0,309,12,3,0,0,0
4587.9,2,14,0,1,379,12,0,0,0,0
4368.4,8,23,0,0,576,25,0,0,0,0
3385.44,5,10,0,0,156,6,0,0,0,0
3011.5,6,4,0,1,187,9,0,1,0,0
4783.22,11,8,0,0,668,37,1,0,1,0
4602.74,8,3,0,0,360,11,0,0,1,1
1558.65,9,11,0,0,253,8,0,0,0,0
9914.92,1,17,0,0,415,24,0,0,1,0
1675.08,8,0,0,1,224,16,1,0,0,0
3575.16,4,18,0,0,643,25,1,0,0,0
3310.05,7,5,0,0,198,13,1,1,0,0
6362.04,7,16,0,0,218,19,0,0,0,0
534.27,11,19,0,0,247,10,1,0,0,0
10839.04,4,18,0,0,454,14,0,0,0,0
2259.75,9,16,0,0,691,28,0,0,0,1
15062.5,7,16,0,0,488,25,1,0,0,0
2756.83,7,4,1,0,578,28,0,0,1,1
4235.08,6,3,0,0,90,5,2,0,0,0
30145.35,4,9,0,0,86,3,1,0,0,0
3369.98,3,14,0,0,111,12,1,0,0,0
15349.68,9,14,0,0,316,13,0,0,0,0
4624.14,7,18,0,0,234,10,0,0,0,0
6737.33,12,7,0,0,118,6,0,0,0,0
4769.32,4,20,0,0,14,0,0,0,0,0
10382.24,11,10,0,0,476,25,1,0,1,0
2240.53,9,5,0,1,769,30,1,1,0,0
1662.29,5,17,0,0,590,27,0,0,0,0
2348.25,3,3,0,0,304,18,0,0,0,0
4913.35,2,9,0,0,387,26,0,0,0,0
3565.93,7,18,0,0,199,10,1,0,0,0
9047.78,6,18,0,0,328,18,0,0,0,0
16395.0,7,6,0,0,312,16,0,0,0,0
1675.99,7,3,0,0,436,25,1,1,0,0
2134.64,3,0,0,0,189,7,0,0,0,0
1057.6,5,2,0,0,1223,67,0,0,1,1
33872.98,8,19,0,1,127,5,0,0,0,0
6031.01,10,18,0,0,384,20,1,0,0,0
7185.37,4,12,0,0,523,20,0,1,0,0
1164.2,5,13,0,1,136,10,0,0,0,0
4441.87,4,7,0,0,78,3,0,0,0,0
